ID,PROBABILITY_OF_DEFAULT,CREDIT_SCORE,RISK_BAND
5117642,0.09119654,502,Very High Risk
5117643,0.010577398,599,Very High Risk
5117645,0.046338256,541,Very High Risk
5117646,0.09119654,502,Very High Risk
5117647,0.02924105,563,Very High Risk
5117649,0.00036564472,727,Medium Risk
5117652,0.09119654,502,Very High Risk
5117657,0.002293983,629,High Risk
5117659,0.0025499566,627,High Risk
5117660,0.087283865,505,Very High Risk
5117664,0.00011905775,843,Low Risk
5117667,0.0003237175,740,Medium Risk
5117668,0.00024587766,771,Medium Risk
5117669,0.0001608075,815,Low Risk
5117670,0.073069796,516,Very High Risk
5117672,0.11276757,488,Very High Risk
5117673,0.07102619,519,Very High Risk
5117676,0.0107431365,599,Very High Risk
5117677,4.65435e-05,888,Low Risk
5117680,0.12180525,482,Very High Risk
5117681,0.22699647,428,Very High Risk
5117682,0.22699647,428,Very High Risk
5117683,0.10346112,494,Very High Risk
5117686,0.008172327,604,High Risk
5117688,0.2316404,426,Very High Risk
5117689,0.08665455,506,Very High Risk
5117690,0.0003523568,731,Medium Risk
5117691,0.38613,380,Very High Risk
5117692,0.00013146231,835,Low Risk
5117693,0.2007265,439,Very High Risk
5117694,0.027966205,565,Very High Risk
5117695,0.017626809,583,Very High Risk
5117696,0.017626809,583,Very High Risk
5117697,0.017626809,583,Very High Risk
5117698,0.0002777917,758,Medium Risk
5117699,0.00020382034,791,Medium Risk
5117700,0.00026864672,762,Medium Risk
5117702,0.00038597843,722,Medium Risk
5117708,0.00020592159,790,Medium Risk
5117711,0.0012851518,642,High Risk
5117712,0.0005792801,684,High Risk
5117713,0.0006423659,677,High Risk
5117714,0.00020959911,789,Medium Risk
5117723,0.9179769,317,Very High Risk
5117724,0.9737466,306,Very High Risk
5117725,0.9737466,306,Very High Risk
5117726,0.976541,305,Very High Risk
5117727,0.0012021174,644,High Risk
5117728,0.41857517,373,Very High Risk
5117729,0.55763894,353,Very High Risk
5117736,0.0003061736,746,Medium Risk
5117737,0.00037438227,725,Medium Risk
5117738,0.20139246,439,Very High Risk
5117739,0.00037438227,725,Medium Risk
5117740,0.00027017092,761,Medium Risk
5117742,0.00031846252,742,Medium Risk
5117743,0.00037438227,725,Medium Risk
5117744,0.00081999385,661,High Risk
5117745,0.00035818096,730,Medium Risk
5117746,0.00081999385,661,High Risk
5117747,0.00021462337,786,Medium Risk
5117751,0.00081999385,661,High Risk
5117752,0.00081999385,661,High Risk
5117753,0.00081999385,661,High Risk
5117754,0.0007661274,665,High Risk
5117755,0.00021462337,786,Medium Risk
5117758,4.0216615e-05,891,Low Risk
5117759,4.0216615e-05,891,Low Risk
5117760,0.009973824,601,High Risk
5117763,0.00024178198,773,Medium Risk
5117764,0.00024178198,773,Medium Risk
5117765,0.00024178198,773,Medium Risk
5117767,0.10219058,495,Very High Risk
5117768,0.12587711,480,Very High Risk
5117769,0.15715735,462,Very High Risk
5117772,0.0002621321,764,Medium Risk
5117773,0.6995717,339,Very High Risk
5117780,0.09118034,502,Very High Risk
5117781,0.01831682,581,Very High Risk
5117783,0.050030533,536,Very High Risk
5117785,0.029880678,563,Very High Risk
5117787,0.9636074,308,Very High Risk
5117788,0.9736791,306,Very High Risk
5117790,0.77996093,333,Very High Risk
5117791,0.9736791,306,Very High Risk
5117793,0.964423,308,Very High Risk
5117794,0.96377534,308,Very High Risk
5117795,0.0005131975,694,High Risk
5117799,0.02852013,564,Very High Risk
5117800,0.02852013,564,Very High Risk
5117801,0.4005193,377,Very High Risk
5117803,0.071642146,518,Very High Risk
5117804,0.33875376,391,Very High Risk
5117806,0.14429195,469,Very High Risk
5117813,0.023717212,572,Very High Risk
5117814,0.0001105185,849,Low Risk
5117815,0.017295815,584,Very High Risk
5117816,0.015848054,587,Very High Risk
5117825,0.18875049,445,Very High Risk
5117826,0.00014904853,823,Low Risk
5117828,0.0002995161,749,Medium Risk
5117842,0.00034037256,735,Medium Risk
5117843,0.00050987967,694,High Risk
5117844,0.00040635865,716,Medium Risk
5117845,0.00050987967,694,High Risk
5117849,0.0017721148,633,High Risk
5117850,0.008742045,603,High Risk
5117851,0.00025572954,766,Medium Risk
5117859,5.986086e-05,881,Low Risk
5117862,0.00010973427,849,Low Risk
5117864,0.9738086,305,Very High Risk
5117865,0.97375226,306,Very High Risk
5117866,0.9703316,306,Very High Risk
5117868,0.97375226,306,Very High Risk
5117869,0.53631645,355,Very High Risk
5117871,0.0036053052,621,High Risk
5117873,0.06728724,522,Very High Risk
5117874,0.9549005,310,Very High Risk
5117877,0.010822593,598,Very High Risk
5117880,0.012178026,594,Very High Risk
5117881,0.1997631,440,Very High Risk
5117882,0.49249423,360,Very High Risk
5117883,0.38555443,380,Very High Risk
5117895,0.42771873,371,Very High Risk
5117899,0.0005734004,685,High Risk
5117901,0.00068818586,671,High Risk
5117902,0.00080213335,662,High Risk
5117905,0.49986747,359,Very High Risk
5117906,0.42892733,371,Very High Risk
5117908,0.49084443,360,Very High Risk
5117909,0.04439604,544,Very High Risk
5117910,0.49372715,360,Very High Risk
5117912,0.48749208,361,Very High Risk
5117913,0.0047160545,617,High Risk
5117914,0.13188416,476,Very High Risk
5117915,0.053128254,534,Very High Risk
5117919,0.053128254,534,Very High Risk
5117924,0.0006428595,676,High Risk
5117929,0.11900225,484,Very High Risk
5117930,0.078652695,512,Very High Risk
5117933,0.18846177,445,Very High Risk
5117934,0.12675875,479,Very High Risk
5117937,0.030144783,562,Very High Risk
5117945,0.5924166,349,Very High Risk
5117946,0.9265363,316,Very High Risk
5117950,0.29582036,403,Very High Risk
5117951,0.5493374,354,Very High Risk
5117953,5.6268287e-05,884,Low Risk
5117954,0.030780023,561,Very High Risk
5117955,0.00013494103,832,Low Risk
5117957,0.00013494103,832,Low Risk
5117959,0.3854176,380,Very High Risk
5117960,0.0004349206,710,Medium Risk
5117961,0.00039606178,719,Medium Risk
5117962,0.0010737814,648,High Risk
5117963,0.9420566,313,Very High Risk
5117964,0.059086874,528,Very High Risk
5117965,0.00079876307,662,High Risk
5117966,0.35118687,387,Very High Risk
5117967,0.00067769235,672,High Risk
5117968,0.0007842279,663,High Risk
5117970,0.10287519,494,Very High Risk
5117971,0.00043767932,709,Medium Risk
5117973,0.21264021,434,Very High Risk
5117975,0.00022152744,782,Medium Risk
5117978,0.000288533,754,Medium Risk
5117979,0.00017068943,809,Low Risk
5117980,0.24330845,421,Very High Risk
5117982,0.13271509,476,Very High Risk
5117984,0.00033317902,737,Medium Risk
5117985,0.04844655,538,Very High Risk
5117994,0.2059081,437,Very High Risk
5117995,0.03764421,552,Very High Risk
5117996,5.58594e-05,884,Low Risk
5117997,6.6201974e-05,878,Low Risk
5118000,6.0932976e-05,881,Low Risk
5118001,0.00020255272,792,Medium Risk
5118002,0.00015480086,819,Low Risk
5118003,0.00011214296,848,Low Risk
5118004,0.31557605,397,Very High Risk
5118005,0.0047893086,616,High Risk
5118008,0.24897355,419,Very High Risk
5118011,0.24897355,419,Very High Risk
5118016,0.23697865,424,Very High Risk
5118017,0.19667822,442,Very High Risk
5118019,0.29606292,402,Very High Risk
5118022,0.28333715,407,Very High Risk
5118024,0.00081155536,661,High Risk
5118025,4.0650553e-05,891,Low Risk
5118026,0.2576864,415,Very High Risk
5118027,0.34585392,389,Very High Risk
5118028,0.23251435,426,Very High Risk
5118029,0.10958486,490,Very High Risk
5118030,0.0031649063,623,High Risk
5118033,0.00031241679,744,Medium Risk
5118035,0.0004119757,714,Medium Risk
5118036,0.0004119757,714,Medium Risk
5118043,0.0001536456,820,Low Risk
5118044,0.23491879,425,Very High Risk
5118046,0.0004352132,709,Medium Risk
5118047,0.00051032286,694,High Risk
5118048,0.0003309598,737,Medium Risk
5118049,0.0005332744,690,High Risk
5118056,0.26059026,414,Very High Risk
5118058,0.00024899477,770,Medium Risk
5118059,0.14668193,468,Very High Risk
5118062,0.22001968,431,Very High Risk
5118063,0.15588735,462,Very High Risk
5118067,0.00040598345,716,Medium Risk
5118068,0.05055978,536,Very High Risk
5118069,0.011157489,597,Very High Risk
5118072,0.015026375,588,Very High Risk
5118073,0.0004766431,701,Medium Risk
5118080,0.0004828212,700,Medium Risk
5118081,0.35330153,387,Very High Risk
5118082,0.00018362868,802,Low Risk
5118083,0.00018362868,802,Low Risk
5118084,0.0004828212,700,Medium Risk
5118085,0.0004828212,700,Medium Risk
5118086,0.00036618684,727,Medium Risk
5118088,0.18640946,447,Very High Risk
5118090,0.06044828,527,Very High Risk
5118091,0.18640946,447,Very High Risk
5118092,0.18640946,447,Very High Risk
5118093,0.012390067,594,Very High Risk
5118095,0.04318476,545,Very High Risk
5118097,0.5261197,356,Very High Risk
5118098,0.010983694,598,Very High Risk
5118099,0.020116536,578,Very High Risk
5118100,0.00036366962,728,Medium Risk
5118103,0.0004551291,705,Medium Risk
5118107,0.00035519642,731,Medium Risk
5118110,0.005325381,614,High Risk
5118111,0.21558861,433,Very High Risk
5118112,0.00027013075,761,Medium Risk
5118114,0.00068199344,672,High Risk
5118118,0.000106131716,851,Low Risk
5118119,0.00016308748,814,Low Risk
5118120,8.097374e-05,868,Low Risk
5118121,8.097374e-05,868,Low Risk
5118123,0.0007480586,666,High Risk
5118124,0.07744172,513,Very High Risk
5118125,0.00013273186,834,Low Risk
5118126,0.07744172,513,Very High Risk
5118127,0.10969246,490,Very High Risk
5118128,5.744887e-05,883,Low Risk
5118129,5.744887e-05,883,Low Risk
5118131,5.7513e-05,883,Low Risk
5118133,5.744887e-05,883,Low Risk
5118134,5.744887e-05,883,Low Risk
5118138,5.744887e-05,883,Low Risk
5118140,5.744887e-05,883,Low Risk
5118145,0.19626507,442,Very High Risk
5118146,0.28582168,406,Very High Risk
5118149,0.4705918,363,Very High Risk
5118151,0.4705918,363,Very High Risk
5118152,0.5226291,357,Very High Risk
5118153,0.0013243348,640,High Risk
5118155,0.25643954,416,Very High Risk
5118156,0.00045700825,704,Medium Risk
5118157,0.21191107,434,Very High Risk
5118158,0.56282586,352,Very High Risk
5118160,0.29752904,402,Very High Risk
5118161,0.0004423479,708,Medium Risk
5118162,0.00037785165,724,Medium Risk
5118164,0.05687696,530,Very High Risk
5118166,0.0022419686,630,High Risk
5118167,0.84088314,327,Very High Risk
5118171,0.0010949299,647,High Risk
5118174,0.00036694916,727,Medium Risk
5118175,0.0001887269,799,Medium Risk
5118176,0.05787399,529,Very High Risk
5118179,0.039214548,549,Very High Risk
5118182,0.68511754,340,Very High Risk
5118183,0.0898804,503,Very High Risk
5118184,7.6340446e-05,872,Low Risk
5118185,0.0002562169,766,Medium Risk
5118186,0.0002562169,766,Medium Risk
5118187,0.0002562169,766,Medium Risk
5118188,0.11011142,490,Very High Risk
5118189,0.0038343829,620,High Risk
5118190,0.11011142,490,Very High Risk
5118191,0.124562666,480,Very High Risk
5118192,0.013261296,592,Very High Risk
5118193,0.034969397,555,Very High Risk
5118194,0.00048889033,699,High Risk
5118195,0.0070545333,608,High Risk
5118196,0.00030516996,747,Medium Risk
5118199,0.22046262,431,Very High Risk
5118201,0.1605901,460,Very High Risk
5118202,0.00014147151,827,Low Risk
5118203,0.1484557,467,Very High Risk
5118204,0.14862137,467,Very High Risk
5118205,0.309962,398,Very High Risk
5118206,0.01714535,584,Very High Risk
5118210,0.03871967,550,Very High Risk
5118211,0.060042363,527,Very High Risk
5118212,0.048385896,538,Very High Risk
5118213,0.031965937,559,Very High Risk
5118216,0.0046533165,617,High Risk
5118219,0.28329557,407,Very High Risk
5118220,0.28329557,407,Very High Risk
5118221,0.4274299,371,Very High Risk
5118222,0.28329557,407,Very High Risk
5118223,4.5543216e-05,888,Low Risk
5118226,4.5543216e-05,888,Low Risk
5118227,3.0516952e-05,895,Low Risk
5118230,0.017816484,582,Very High Risk
5118231,0.017816484,582,Very High Risk
5118233,0.41687325,373,Very High Risk
5118234,0.23373435,425,Very High Risk
5118235,0.3739348,382,Very High Risk
5118239,0.4909305,360,Very High Risk
5118242,0.09188873,502,Very High Risk
5118243,0.00029235956,752,Medium Risk
5118246,0.09188873,502,Very High Risk
5118247,0.00012759762,838,Low Risk
5118249,0.4943722,360,Very High Risk
5118252,0.032544855,558,Very High Risk
5118253,0.16310216,458,Very High Risk
5118254,0.079046965,512,Very High Risk
5118255,0.079046965,512,Very High Risk
5118256,0.011565838,596,Very High Risk
5118258,0.18259828,448,Very High Risk
5118259,0.0011247316,646,High Risk
5118260,0.18259828,448,Very High Risk
5118261,0.20375203,438,Very High Risk
5118262,0.036363587,553,Very High Risk
5118264,0.10651448,492,Very High Risk
5118267,9.7126525e-05,857,Low Risk
5118268,0.012715606,593,Very High Risk
5118271,0.009187142,602,High Risk
5118275,0.0009272087,655,High Risk
5118276,0.08291385,509,Very High Risk
5118278,0.003412581,622,High Risk
5118279,0.0015343927,636,High Risk
5118280,0.0010248213,650,High Risk
5118282,0.1577708,461,Very High Risk
5118283,0.0011305322,646,High Risk
5118284,0.00027445468,759,Medium Risk
5118285,3.3175038e-05,894,Low Risk
5118286,0.00015075748,822,Low Risk
5118287,0.00017185954,809,Low Risk
5118288,7.2810304e-05,874,Low Risk
5118289,5.3817563e-05,885,Low Risk
5118291,0.00024764123,771,Medium Risk
5118292,0.043217316,545,Very High Risk
5118293,0.00045989317,704,Medium Risk
5118294,0.0003178704,742,Medium Risk
5118295,0.060747374,527,Very High Risk
5118296,0.00042073842,712,Medium Risk
5118297,0.00045989317,704,Medium Risk
5118298,0.058581997,529,Very High Risk
5118299,0.00040354196,717,Medium Risk
5118301,0.0003058445,747,Medium Risk
5118302,0.00030921472,745,Medium Risk
5118305,0.00010263167,853,Low Risk
5118306,0.00010095756,854,Low Risk
5118307,0.007672109,606,High Risk
5118312,0.9150772,318,Very High Risk
5118313,0.9150772,318,Very High Risk
5118315,0.20883188,435,Very High Risk
5118320,0.87306434,323,Very High Risk
5118324,6.986311e-05,876,Low Risk
5118325,0.1619389,459,Very High Risk
5118326,0.1619389,459,Very High Risk
5118327,0.12464828,480,Very High Risk
5118328,0.006664274,609,High Risk
5118329,0.0009830414,651,High Risk
5118330,0.21403083,433,Very High Risk
5118331,0.21403083,433,Very High Risk
5118333,0.011321971,597,Very High Risk
5118334,0.0065614665,609,High Risk
5118336,0.010355175,600,High Risk
5118337,0.0002683495,762,Medium Risk
5118338,0.00086272246,658,High Risk
5118339,0.011765938,595,Very High Risk
5118347,0.069554284,520,Very High Risk
5118349,0.05597772,531,Very High Risk
5118352,0.03891473,550,Very High Risk
5118353,0.03891473,550,Very High Risk
5118354,0.0002781134,757,Medium Risk
5118355,0.0002379214,775,Medium Risk
5118356,0.00029842983,749,Medium Risk
5118357,0.0002662318,763,Medium Risk
5118358,0.00020409648,791,Medium Risk
5118359,0.0003459334,733,Medium Risk
5118360,0.00015569557,818,Low Risk
5118361,0.00032447668,740,Medium Risk
5118362,0.0004794654,701,Medium Risk
5118363,0.00022564514,780,Medium Risk
5118364,0.00029561168,751,Medium Risk
5118365,0.0007785711,664,High Risk
5118366,0.0003685401,726,Medium Risk
5118367,0.0006292699,678,High Risk
5118368,0.00047945968,701,Medium Risk
5118369,0.00047945968,701,Medium Risk
5118371,0.0001948412,796,Medium Risk
5118372,0.00027069537,761,Medium Risk
5118373,0.00027544636,759,Medium Risk
5118374,0.0005175765,693,High Risk
5118376,0.0005175765,693,High Risk
5118377,0.00021899998,784,Medium Risk
5118380,0.0003752559,725,Medium Risk
5118382,0.0006018055,681,High Risk
5118383,0.0013042918,641,High Risk
5118385,0.0006090884,680,High Risk
5118386,0.15979996,460,Very High Risk
5118387,0.0002780731,757,Medium Risk
5118389,0.0006613094,674,High Risk
5118390,0.0006210068,679,High Risk
5118391,0.00013045345,836,Low Risk
5118392,5.9598566e-05,881,Low Risk
5118393,0.00012757377,838,Low Risk
5118394,4.8066144e-05,887,Low Risk
5118395,8.475461e-05,866,Low Risk
5118403,0.25391543,417,Very High Risk
5118405,0.25391543,417,Very High Risk
5118407,0.18940753,445,Very High Risk
5118408,0.39037335,379,Very High Risk
5118409,0.39037335,379,Very High Risk
5118412,0.00020131719,792,Medium Risk
5118413,0.0004643476,703,Medium Risk
5118414,0.00025346744,768,Medium Risk
5118415,0.0004322988,710,Medium Risk
5118418,0.0006614626,674,High Risk
5118419,0.00057124166,685,High Risk
5118420,0.9448594,312,Very High Risk
5118423,0.0049651726,615,High Risk
5118424,0.06402249,524,Very High Risk
5118431,0.0003270831,739,Medium Risk
5118432,0.00045687368,704,Medium Risk
5118433,0.00039284537,720,Medium Risk
5118434,0.00039284537,720,Medium Risk
5118436,0.00040707338,716,Medium Risk
5118437,0.0001918889,798,Medium Risk
5118438,0.00033353496,737,Medium Risk
5118439,0.00033353496,737,Medium Risk
5118441,0.0013221205,641,High Risk
5118443,0.0013926207,639,High Risk
5118444,0.00022768113,779,Medium Risk
5118445,0.00018771202,800,Low Risk
5118449,0.9092506,319,Very High Risk
5118450,0.0008919201,657,High Risk
5118451,0.9092506,319,Very High Risk
5118452,0.9092506,319,Very High Risk
5118453,0.00089600787,656,High Risk
5118454,0.14235742,470,Very High Risk
5118458,0.032939613,558,Very High Risk
5118460,0.33043867,393,Very High Risk
5118461,0.00022125705,782,Medium Risk
5118462,0.15610595,462,Very High Risk
5118463,0.016001103,586,Very High Risk
5118464,0.13418633,475,Very High Risk
5118467,0.041965708,546,Very High Risk
5118469,0.27506617,410,Very High Risk
5118470,0.13418633,475,Very High Risk
5118471,0.11272545,488,Very High Risk
5118473,0.9620138,308,Very High Risk
5118475,0.55782753,353,Very High Risk
5118476,0.9620138,308,Very High Risk
5118477,0.18662007,447,Very High Risk
5118478,0.9620138,308,Very High Risk
5118479,0.6988343,339,Very High Risk
5118480,0.0012990921,641,High Risk
5118481,0.001072576,648,High Risk
5118482,0.001072576,648,High Risk
5118483,0.001072576,648,High Risk
5118486,0.21708192,432,Very High Risk
5118488,0.28745645,405,Very High Risk
5118489,0.00234696,628,High Risk
5118490,0.2905085,405,Very High Risk
5118492,0.00093252043,654,High Risk
5118494,0.00016524244,812,Low Risk
5118496,0.049098164,537,Very High Risk
5118497,0.017962921,582,Very High Risk
5118502,0.00016302761,814,Low Risk
5118504,0.3954235,378,Very High Risk
5118508,0.20444824,438,Very High Risk
5118509,0.20444824,438,Very High Risk
5118510,0.67766637,341,Very High Risk
5118511,0.0003488182,732,Medium Risk
5118512,0.10224311,495,Very High Risk
5118517,0.37316522,382,Very High Risk
5118526,0.23582281,424,Very High Risk
5118527,0.19388172,443,Very High Risk
